,type,filter_col,size,train_score,test_score,additional_col_0,additional_col_1,additional_col_2,additional_col_3,additional_col_4,additional_col_5,additional_col_6,additional_col_7,additional_col_8,additional_col_9,additional_col_10
208,low,flat_type,1975,0.7583376532849414,0.7008746282535817,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,mrt_interchange,affiliation,,,
209,low,flat_type,1975,0.7597180990160539,0.7053303197270058,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,cutoff_point,,,
210,low,flat_type,1975,0.7599598239939702,0.7051619958357296,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,sec_sch_nearest_dist,cutoff_point,,,
211,low,flat_type,1975,0.7602112866001004,0.7079485321612902,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,cutoff_point,affiliation,,,
212,low,flat_type,1975,0.7561190427197154,0.7006532499965987,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,sec_sch_nearest_dist,cutoff_point,affiliation,,,
213,low,flat_type,1975,0.7592734644746648,0.7016082769409386,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,,,
214,low,flat_type,1975,0.7601711753034157,0.7067256053654583,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,pri_sch_affiliation,cutoff_point,,,
215,low,flat_type,1975,0.7583910524918864,0.7008500390624783,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,pri_sch_affiliation,affiliation,,,
216,low,flat_type,1975,0.7603485058345145,0.7061123979157609,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,sec_sch_nearest_dist,cutoff_point,,,
217,low,flat_type,1975,0.7591025488905305,0.7014779177443757,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,sec_sch_nearest_dist,affiliation,,,
218,low,flat_type,1975,0.7606759858474647,0.7093361610591955,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,cutoff_point,affiliation,,,
219,low,flat_type,1975,0.7568650060556932,0.7007666505879808,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,
220,low,flat_type,1975,0.7554651202784954,0.7008280623986367,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,pri_sch_affiliation,cutoff_point,affiliation,,,
221,low,flat_type,1975,0.7563965868079144,0.7015582211487943,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,sec_sch_nearest_dist,cutoff_point,affiliation,,,
222,low,flat_type,1975,0.7605926688442441,0.7064951947399004,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,
223,low,flat_type,1975,0.7603367372427451,0.7082067604046378,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,mrt_interchange,pri_sch_affiliation,cutoff_point,affiliation,,,
224,low,flat_type,1975,0.7609787465464128,0.7087547957700212,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,mrt_interchange,sec_sch_nearest_dist,cutoff_point,affiliation,,,
225,low,flat_type,1975,0.7569697804498046,0.701713708574135,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,affiliation,,,
226,low,flat_type,1975,0.7580300654917292,0.7015689418361548,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,bus_interchange,mrt_interchange,pri_sch_affiliation,cutoff_point,,,
227,low,flat_type,1975,0.7586329523103847,0.7020786255400059,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,bus_interchange,mrt_interchange,sec_sch_nearest_dist,cutoff_point,,,
228,low,flat_type,1975,0.7589131788895772,0.7050070025376949,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,bus_interchange,mrt_interchange,cutoff_point,affiliation,,,
229,low,flat_type,1975,0.758256095865727,0.701114850189785,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,
230,low,flat_type,1975,0.7585785540378349,0.7040476457569207,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,cutoff_point,affiliation,,,
231,low,flat_type,1975,0.7591088840913474,0.7042586057500342,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,mrt_interchange,sec_sch_nearest_dist,cutoff_point,affiliation,,,
232,low,flat_type,1975,0.7586514884026172,0.7020872193004023,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,bus_interchange,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,
233,low,flat_type,1975,0.7589203768296524,0.7051371719887862,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,bus_interchange,mrt_interchange,pri_sch_affiliation,cutoff_point,affiliation,,,
234,low,flat_type,1975,0.7595655184004099,0.7053450195746384,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,bus_interchange,mrt_interchange,sec_sch_nearest_dist,cutoff_point,affiliation,,,
235,low,flat_type,1975,0.7590888206587743,0.7042697258879178,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,affiliation,,,
236,low,flat_type,1975,0.753139380037871,0.7016903686666357,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,,,
237,low,flat_type,1975,0.7535812070194374,0.7067094061895267,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,mrt_interchange,pri_sch_affiliation,cutoff_point,,,
238,low,flat_type,1975,0.7524993630669315,0.7018102707674592,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,mrt_interchange,pri_sch_affiliation,affiliation,,,
239,low,flat_type,1975,0.7537659123331611,0.7063961932721459,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,mrt_interchange,sec_sch_nearest_dist,cutoff_point,,,
240,low,flat_type,1975,0.7530063251966279,0.7025105442010868,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,mrt_interchange,sec_sch_nearest_dist,affiliation,,,
241,low,flat_type,1975,0.7531383050097956,0.7070539706523863,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,mrt_interchange,cutoff_point,affiliation,,,
242,low,flat_type,1975,0.7512701624669251,0.7005509054195067,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,
243,low,flat_type,1975,0.7540100006724595,0.7057346961800732,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,
244,low,flat_type,1975,0.7528695622432731,0.7004547452420221,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,affiliation,,,
245,low,flat_type,1975,0.7531852076246236,0.7056673805998819,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,cutoff_point,affiliation,,,
246,low,flat_type,1975,0.7534604105244276,0.7060393992884058,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,sec_sch_nearest_dist,cutoff_point,affiliation,,,
247,low,flat_type,1975,0.7537522095648748,0.706147206494699,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,
248,low,flat_type,1975,0.7525250515948265,0.7009137522690578,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,affiliation,,,
249,low,flat_type,1975,0.7530740057361589,0.7061455874196709,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,pri_sch_affiliation,cutoff_point,affiliation,,,
250,low,flat_type,1975,0.7528333802432318,0.7061216253645131,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,sec_sch_nearest_dist,cutoff_point,affiliation,,,
251,low,flat_type,1975,0.751003095669217,0.7006048087107898,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,bus_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,affiliation,,,
252,low,flat_type,1975,0.7534956443077939,0.7054846117921478,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,affiliation,,,
253,low,flat_type,1975,0.7523021941619717,0.7020211198075145,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,bus_interchange,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,
254,low,flat_type,1975,0.7517698717067316,0.7028971191015208,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,bus_interchange,mrt_interchange,pri_sch_affiliation,cutoff_point,affiliation,,,
