,year,month,day,daily_rainfall_total,highest_30_min_rainfall,highest_60_min_rainfall,highest_120_min_rainfall,mean_temperature,maximum_temperature,minimum_temperature,mean_wind_speed,max_wind_speed
11966,2012,10,5,0.0,—,—,—,28.1,30.7,26.4,6.4,27.4
11967,2012,10,6,11.2,—,—,—,27.9,31.8,25.2,6.3,32.0
11968,2012,10,7,6.2,—,—,—,27.1,29.7,25.2,6.4,33.8
11969,2012,10,8,0.0,—,—,—,28.5,31.9,24.9,6.8,28.4
11970,2012,10,9,0.0,—,—,—,28.1,32.2,25.7,6.8,28.4
11971,2012,10,10,0.0,—,—,—,28.0,32.6,25.4,6.4,29.5
11972,2012,10,11,16.4,—,—,—,27.5,31.3,25.4,4.5,22.0
11973,2012,10,12,0.0,—,—,—,28.1,32.1,25.4,7.3,25.9
11974,2012,10,13,1.0,—,—,—,26.5,30.7,24.0,4.7,30.2
11975,2012,10,14,22.6,—,—,—,27.1,31.2,23.5,5.4,49.0
11976,2012,10,15,0.0,—,—,—,27.7,31.9,25.1,6.4,27.0
11977,2012,10,16,13.4,—,—,—,27.0,31.5,23.7,6.6,41.4
11978,2012,10,17,5.8,—,—,—,27.0,32.4,25.3,5.1,29.5
11979,2012,10,18,7.0,—,—,—,26.5,30.6,24.4,5.3,27.7
11980,2012,10,19,5.4,—,—,—,26.1,29.9,24.3,4.7,30.2
11981,2012,10,20,15.0,—,—,—,26.4,31.0,23.9,6.3,32.4
11982,2012,10,21,9.6,—,—,—,25.9,29.2,24.6,3.8,21.2
11983,2012,10,22,0.0,—,—,—,27.2,31.6,24.7,5.6,22.3
11984,2012,10,23,0.0,—,—,—,28.2,32.4,24.6,6.4,20.2
11985,2012,10,24,0.0,—,—,—,28.8,32.5,25.9,7.3,23.4
11986,2012,10,25,0.0,—,—,—,28.8,32.0,26.2,8.9,38.5
11987,2012,10,26,0.0,—,—,—,29.1,32.9,26.6,10.6,29.5
11988,2012,10,27,0.0,—,—,—,28.7,32.9,25.9,7.8,25.6
11989,2012,10,28,0.0,—,—,—,29.0,33.1,26.2,10.3,29.5
11990,2012,10,29,0.0,—,—,—,28.4,32.6,25.7,7.5,35.6
11991,2012,10,30,4.8,—,—,—,27.3,31.9,25.0,6.5,37.4
11992,2012,10,31,3.8,—,—,—,26.8,31.3,24.9,6.5,30.6
11993,2012,11,1,0.4,—,—,—,26.6,31.0,24.8,5.5,35.6
11994,2012,11,2,0.2,—,—,—,27.6,32.5,24.4,6.9,29.5
11995,2012,11,3,7.2,—,—,—,26.0,28.8,23.7,6.1,26.3
11996,2012,11,4,20.6,—,—,—,26.3,32.8,24.0,6.4,32.4
11997,2012,11,5,0.4,—,—,—,26.7,29.9,23.5,6.1,23.8
11998,2012,11,6,0.8,—,—,—,26.7,31.4,25.1,5.7,26.3
11999,2012,11,7,0.0,—,—,—,28.2,32.0,25.2,7.8,27.7
12000,2012,11,8,1.4,—,—,—,27.5,31.9,25.6,5.7,28.4
12001,2012,11,9,6.4,—,—,—,27.1,31.7,25.4,4.8,25.6
12002,2012,11,10,18.8,—,—,—,26.7,30.9,24.9,5.1,30.2
12003,2012,11,11,0.0,—,—,—,27.4,30.9,25.0,4.8,21.2
12004,2012,11,12,22.0,—,—,—,26.4,30.3,24.0,5.5,28.4
12005,2012,11,13,0.8,—,—,—,26.5,30.9,24.9,5.2,26.6
12006,2012,11,14,1.0,—,—,—,26.6,31.8,25.0,4.7,26.3
12007,2012,11,15,8.2,—,—,—,27.5,30.1,25.5,5.1,23.8
12008,2012,11,16,0.2,—,—,—,28.0,32.6,26.0,7.5,39.6
12009,2012,11,17,0.0,—,—,—,27.7,32.3,24.8,7.6,32.8
12010,2012,11,18,9.8,—,—,—,27.1,32.4,24.7,4.7,23.8
12011,2012,11,19,8.2,—,—,—,26.7,29.1,24.4,5.4,27.0
12012,2012,11,20,0.0,—,—,—,27.8,31.9,24.7,5.6,27.7
12013,2012,11,21,38.2,—,—,—,27.2,32.5,24.1,5.7,33.1
12014,2012,11,22,3.4,—,—,—,26.5,28.8,24.9,5.5,34.6
12015,2012,11,23,4.2,—,—,—,27.2,32.7,24.4,6.4,30.2
12016,2012,11,24,0.0,—,—,—,27.8,31.6,24.4,7.6,27.4
12017,2012,11,25,49.2,—,—,—,26.3,31.4,23.4,5.2,46.8
12018,2012,11,26,0.0,—,—,—,27.3,31.8,25.3,4.6,19.8
12019,2012,11,27,6.6,—,—,—,26.6,32.0,24.3,5.3,24.5
12020,2012,11,28,0.0,—,—,—,27.8,32.2,24.6,6.2,27.7
12021,2012,11,29,0.2,—,—,—,27.6,31.6,25.1,7.6,29.2
12022,2012,11,30,0.0,—,—,—,28.2,32.0,25.6,6.3,26.3
12023,2012,12,1,0.8,—,—,—,27.1,31.6,25.8,4.8,24.5
12024,2012,12,2,0.6,—,—,—,27.4,30.4,24.9,4.7,18.7
12025,2012,12,3,51.6,—,—,—,25.8,30.5,22.7,5.5,22.7
12026,2012,12,4,0.0,—,—,—,26.6,31.1,23.7,6.4,29.9
12027,2012,12,5,16.8,—,—,—,26.5,30.5,24.3,5.3,26.3
